country,year,sex,population,suicides/100k pop,HDI for year, gdp_for_year  ,gdp_per_capita ,generation,suicides_no,mean_age
Argentina,2006,female,2983954,3.85,0.7472515337423313,232557260817,6475,Silent,115,65
Argentina,2006,female,4549471,3.52,0.7472515337423313,232557260817,6475,Boomers,160,45
Argentina,2006,female,3070419,3.42,0.7472515337423313,232557260817,6475,Generation X,105,30
Argentina,2006,female,1132977,2.74,0.7472515337423313,232557260817,6475,Silent,31,85
Argentina,2006,male,3527369,1.11,0.7472515337423313,232557260817,6475,Millenials,39,10
Argentina,2006,female,3412126,0.76,0.7472515337423313,232557260817,6475,Millenials,26,10
Argentina,2007,male,2582754,16.96,0.7472515337423313,287530508431,7918,Silent,438,65
Argentina,2007,female,3292790,4.43,0.7472515337423313,287530508431,7918,Millenials,146,20
Argentina,2007,female,3120162,4.04,0.7472515337423313,287530508431,7918,Generation X,126,30
Argentina,2007,female,3033008,3.56,0.7472515337423313,287530508431,7918,Silent,108,65
Argentina,2007,female,4601874,3.37,0.7472515337423313,287530508431,7918,Boomers,155,45
Argentina,2007,female,1161794,2.67,0.7472515337423313,287530508431,7918,Silent,31,85
Argentina,2007,male,3530454,1.27,0.7472515337423313,287530508431,7918,Generation Z,45,10
Argentina,2007,female,3414627,1.0,0.7472515337423313,287530508431,7918,Generation Z,34,10
Argentina,2008,female,3319037,5.42,0.7472515337423313,361558037110,9843,Millenials,180,20
Argentina,2008,female,4660022,3.71,0.7472515337423313,361558037110,9843,Boomers,173,45
Argentina,2008,female,3088727,3.5,0.7472515337423313,361558037110,9843,Silent,108,65
Argentina,2008,female,1188016,3.03,0.7472515337423313,361558037110,9843,Silent,36,85
Argentina,2008,female,3159967,2.97,0.7472515337423313,361558037110,9843,Generation X,94,30
Argentina,2008,male,3539110,1.1,0.7472515337423313,361558037110,9843,Generation Z,39,10
Argentina,2008,female,3422263,0.58,0.7472515337423313,361558037110,9843,Generation Z,20,10
Argentina,2009,male,2683502,16.17,0.7472515337423313,332976484578,8961,Silent,434,65
Argentina,2009,female,3342385,4.91,0.7472515337423313,332976484578,8961,Millenials,164,20
Argentina,2009,female,3148915,3.56,0.7472515337423313,332976484578,8961,Silent,112,65
Argentina,2009,female,3189773,3.29,0.7472515337423313,332976484578,8961,Generation X,105,30
Argentina,2009,female,4726814,3.17,0.7472515337423313,332976484578,8961,Boomers,150,45
Argentina,2009,female,1211934,2.06,0.7472515337423313,332976484578,8961,Silent,25,85
Argentina,2009,male,3553154,0.96,0.7472515337423313,332976484578,8961,Generation Z,34,10
Argentina,2009,female,3434884,0.82,0.7472515337423313,332976484578,8961,Generation Z,28,10
Argentina,2015,male,3011963,14.31,0.7472515337423313,594749285413,14981,Boomers,431,65
Argentina,2015,female,3394201,4.51,0.7472515337423313,594749285413,14981,Millenials,153,20
Argentina,2015,female,3520779,3.55,0.7472515337423313,594749285413,14981,Boomers,125,65
Argentina,2015,female,3235582,3.52,0.7472515337423313,594749285413,14981,Millenials,114,30
Argentina,2015,female,5301368,3.13,0.7472515337423313,594749285413,14981,Generation X,166,45
Argentina,2015,female,1344980,2.01,0.7472515337423313,594749285413,14981,Silent,27,85
Argentina,2015,male,3672155,1.06,0.7472515337423313,594749285413,14981,Generation Z,39,10
Argentina,2015,female,3549219,0.54,0.7472515337423313,594749285413,14981,Generation Z,19,10
Armenia,1991,male,28800,17.36,0.7472515337423313,2068526522,640,G.I. Generation,5,85
Armenia,1991,male,313800,6.37,0.7472515337423313,2068526522,640,Boomers,20,30
Armenia,1991,female,247900,4.44,0.7472515337423313,2068526522,640,Silent,11,65
Armenia,1991,male,203100,4.43,0.7472515337423313,2068526522,640,Silent,9,65
Armenia,1991,male,348500,4.02,0.7472515337423313,2068526522,640,Boomers,14,45
Armenia,1991,female,52900,3.78,0.7472515337423313,2068526522,640,G.I. Generation,2,85
Armenia,1991,female,396300,2.27,0.7472515337423313,2068526522,640,Boomers,9,45
Armenia,1991,male,295300,2.03,0.7472515337423313,2068526522,640,Generation X,6,20
Armenia,1991,female,342100,1.17,0.7472515337423313,2068526522,640,Boomers,4,30
Armenia,1992,male,28200,10.64,0.7472515337423313,1272577456,385,G.I. Generation,3,85
Armenia,1992,male,215100,6.97,0.7472515337423313,1272577456,385,Silent,15,65
Armenia,1992,male,360400,6.1,0.7472515337423313,1272577456,385,Boomers,22,45
Armenia,1992,male,312600,4.8,0.7472515337423313,1272577456,385,Boomers,15,30
Armenia,1992,female,263400,3.8,0.7472515337423313,1272577456,385,Silent,10,65
Armenia,1992,female,53400,3.75,0.7472515337423313,1272577456,385,G.I. Generation,2,85
Armenia,1992,male,300300,3.0,0.7472515337423313,1272577456,385,Generation X,9,20
Armenia,1992,female,410800,1.46,0.7472515337423313,1272577456,385,Boomers,6,45
Armenia,1992,female,290100,0.34,0.7472515337423313,1272577456,385,Generation X,1,20
Armenia,1993,female,53100,11.3,0.7472515337423313,1201313201,357,G.I. Generation,6,85
Armenia,1993,male,226400,8.83,0.7472515337423313,1201313201,357,Silent,20,65
Armenia,1993,male,28400,7.04,0.7472515337423313,1201313201,357,G.I. Generation,2,85
Armenia,1993,male,371900,6.72,0.7472515337423313,1201313201,357,Boomers,25,45
